Episode,Total Reward,Steps,Inventory Size,Epsilon,Time (s),Actor Loss,Critic Loss
984,33.03743859538993,200,-7.0,N/A,24.376955032348633,-0.49164096,0.24002296
985,44.408931153841735,200,3.0,N/A,24.305744886398315,-0.5470488,0.20467797
986,24.11585566247248,200,-10.0,N/A,25.03596329689026,-0.54239553,0.19872415
987,24.340983193008515,200,-6.0,N/A,25.360841035842896,-0.5333006,0.26015162
988,18.70027018890516,200,2.0,N/A,24.43260383605957,-0.5293152,0.22555086
989,39.59696615452161,200,-2.0,N/A,25.29513430595398,-0.42833948,0.20007777
990,40.29287828623532,200,-5.0,N/A,24.908756971359253,-0.5576695,0.24517033
991,46.31385154960074,200,-13.0,N/A,24.372002840042114,-0.5745492,0.2020643
992,25.883568179210336,200,8.999999999998181,N/A,24.40819215774536,-0.5239984,0.22385168
993,36.363716542254316,200,8.0,N/A,24.392558097839355,-0.6453092,0.21146047
994,50.21438492754615,200,-6.0,N/A,24.622293949127197,-0.49346215,0.24402629
995,48.043125802337244,200,5.0,N/A,24.486759185791016,-0.47622624,0.21955091
996,13.708656714832369,200,4.0,N/A,24.978358030319214,-0.58267987,0.24487044
997,50.71177240447902,200,-8.0,N/A,24.455206871032715,-0.5475766,0.19640692
998,16.092736683846944,200,-15.0,N/A,24.277995109558105,-0.59191847,0.19372378
999,39.00255029059657,200,-1.0,N/A,24.52985119819641,-0.54491097,0.24435893
1000,39.655276146174835,200,2.0,N/A,24.50161099433899,-0.5453445,0.2118198
1001,26.526390388577525,200,-6.0,N/A,24.83527398109436,-0.5090987,0.19788113
1002,42.88533717616211,200,-4.0,N/A,24.761831045150757,-0.54989755,0.22514082
1003,18.855323364498002,200,15.0,N/A,25.2047119140625,-0.5567155,0.2238037
1004,25.41657569396842,200,-8.0,N/A,27.051002979278564,-0.58285105,0.21846282
1005,20.657938428355862,200,3.0,N/A,26.53085494041443,-0.5499402,0.25825956
1006,50.80358846351866,200,8.999999999998181,N/A,25.203364849090576,-0.45721462,0.2191288
1007,45.64122318659307,200,-10.0,N/A,24.87470006942749,-0.4966436,0.23882055
1008,59.0982606056535,200,0.0,N/A,24.68070888519287,-0.5167011,0.24818593
1009,52.95164543145919,200,12.0,N/A,24.941020011901855,-0.47046086,0.2263866
1010,41.179395776831505,200,-10.0,N/A,24.696882963180542,-0.53977364,0.21112406
1011,38.433668941815256,200,3.0,N/A,24.722684144973755,-0.5719848,0.21759239
1012,12.50213516482249,200,9.999999999998181,N/A,24.556961059570312,-0.5959464,0.21947521
1013,39.12609340186892,200,2.0,N/A,24.364665269851685,-0.56006396,0.23878428
1014,32.41481378787854,200,8.0,N/A,25.12251329421997,-0.43704352,0.2478824
1015,54.562888773045806,200,8.0,N/A,24.46122407913208,-0.51600975,0.22817068
1016,46.501400881290074,200,-3.0,N/A,24.61158299446106,-0.4600577,0.21951039
1017,47.42308612723063,200,-1.0,N/A,24.837877988815308,-0.5761912,0.21269017
1018,44.88133593557424,200,-2.0,N/A,24.564111709594727,-0.6016036,0.23036546
1019,62.146283106759775,200,-6.0,N/A,24.72839879989624,-0.59691507,0.22288007
1020,19.56583417033796,200,2.0,N/A,24.652482986450195,-0.520248,0.22554302
1021,29.49000581621521,200,1.0,N/A,25.893599033355713,-0.580377,0.23147678
1022,24.76041065447118,200,1.0,N/A,25.232953786849976,-0.59709615,0.22768521
1023,50.048599082458786,200,7.0,N/A,25.442297220230103,-0.46025705,0.24685684
1024,48.416773309201986,200,6.0,N/A,25.544210195541382,-0.5323821,0.21290411
1025,41.41414074637974,200,4.0,N/A,25.216649055480957,-0.6342835,0.20798615
1026,54.321598098133705,200,-12.0,N/A,25.299992084503174,-0.61090577,0.26057157
1027,41.361236112204395,200,-8.0,N/A,25.08497405052185,-0.5389564,0.2445006
1028,43.44623942357937,200,8.0,N/A,24.866333961486816,-0.51433134,0.24895175
1029,22.524916721003873,200,0.0,N/A,24.70415210723877,-0.5461627,0.22025917
1030,63.12241819981971,200,15.0,N/A,24.85890507698059,-0.55140424,0.24650764
1031,37.02015040758883,200,-5.0,N/A,24.83238124847412,-0.4769313,0.20976947
1032,39.355767103962634,200,15.0,N/A,25.803038835525513,-0.65057796,0.23293415
1033,57.19494361988884,200,-10.0,N/A,24.489614009857178,-0.5028987,0.23185277
1034,49.55026165147929,200,0.0,N/A,25.190814971923828,-0.5129363,0.23712476
1035,46.07148655553465,200,-2.0,N/A,24.61275887489319,-0.52340627,0.2204759
1036,10.316821127060216,200,9.999999999998181,N/A,24.39961075782776,-0.5879775,0.2451151
1037,28.00643292175978,200,8.999999999998181,N/A,24.643651008605957,-0.52568144,0.23233017
1038,40.04797797776001,200,-6.0,N/A,24.485394954681396,-0.6088338,0.23947054
1039,37.83839280999845,200,5.0,N/A,24.6198992729187,-0.5936474,0.22788668
1040,43.63189054240371,200,3.0,N/A,25.272921085357666,-0.556475,0.19692205
1041,49.10131934497079,200,-15.0,N/A,24.561037063598633,-0.5820034,0.2587673
1042,12.07432667338774,200,6.0,N/A,24.588095903396606,-0.5393291,0.22810388
1043,26.3376961509748,200,6.0,N/A,24.749818801879883,-0.59714353,0.23106568
1044,35.23279644294844,200,6.0,N/A,25.471590995788574,-0.5361023,0.24924594
1045,54.15638867027313,200,2.0,N/A,24.489035844802856,-0.5680636,0.24280176
1046,29.332200433841997,200,-5.0,N/A,25.247567892074585,-0.53818715,0.24916947
1047,17.879582616574808,200,7.0,N/A,24.67364001274109,-0.50812364,0.23643494
1048,41.76611488852295,200,4.0,N/A,24.57507610321045,-0.6037855,0.22708905
1049,9.79219994181444,200,15.0,N/A,25.313639879226685,-0.5199787,0.22994734
1050,45.42180609449982,200,-4.0,N/A,25.110227823257446,-0.59277624,0.2036838
1051,43.05615315048693,200,1.0,N/A,24.530335903167725,-0.50908554,0.22456947
1052,30.38227158307447,200,0.0,N/A,24.75869107246399,-0.5699391,0.22091249
1053,40.11286251661748,200,2.0,N/A,24.85002064704895,-0.6149349,0.21324638
1054,-10.671555246084171,200,11.000000000001819,N/A,24.749619960784912,-0.5055548,0.22201109
1055,11.98356650760073,200,14.0,N/A,24.64078402519226,-0.57069695,0.25018394
1056,40.454316458003575,200,3.0,N/A,24.76627516746521,-0.5184549,0.23609968
1057,17.412460375552655,200,7.0,N/A,24.89736795425415,-0.5474359,0.2295578
1058,30.094908748883423,200,-11.0,N/A,24.617191076278687,-0.5263937,0.21531716
1059,34.28811266130983,200,-4.0,N/A,24.91707682609558,-0.5410909,0.2458556
1060,41.04323036675,200,-3.0,N/A,24.72659921646118,-0.53960437,0.22522798
1061,38.5186711702114,200,8.0,N/A,24.676125288009644,-0.52302897,0.22204481
1062,49.61849784778718,200,3.0,N/A,24.82164192199707,-0.53433734,0.21120021
1063,43.25064831389842,200,-4.0,N/A,24.97936701774597,-0.6755615,0.23621234
1064,31.87108344047659,200,13.0,N/A,24.985021114349365,-0.48327777,0.21750239
1065,32.226618753375945,200,0.0,N/A,25.379043102264404,-0.61369574,0.20187208
1066,48.474255447458084,200,2.0,N/A,24.836745977401733,-0.5627348,0.23687103
1067,37.419476668797344,200,16.0,N/A,25.25772213935852,-0.50518316,0.23676786
1068,40.405732478826145,200,12.0,N/A,24.638439178466797,-0.5706564,0.23339155
1069,42.87063539580422,200,-2.0,N/A,24.788958072662354,-0.5066685,0.23870116
1070,14.044759446343319,200,9.999999999998181,N/A,24.564868688583374,-0.5543276,0.22304155
1071,30.16140431847373,200,14.0,N/A,24.686561107635498,-0.5474126,0.23776652
1072,33.405117237987824,200,0.0,N/A,24.799370050430298,-0.51552135,0.2465589
1073,30.386557917990313,200,6.0,N/A,24.618276834487915,-0.5909981,0.22626817
1074,28.529333932820528,200,-8.0,N/A,24.661980867385864,-0.562017,0.21103401
1075,39.25079607479402,200,4.0,N/A,24.714620113372803,-0.44822946,0.21416163
1076,59.60276532212616,200,6.0,N/A,25.032764196395874,-0.52822757,0.22346264
1077,4.9489532974955175,200,12.0,N/A,24.922828912734985,-0.6271254,0.22104892
1078,40.78706815164135,200,-7.0,N/A,24.562005043029785,-0.6448869,0.24451283
1079,43.68012062250328,200,-5.0,N/A,24.821171045303345,-0.5762551,0.19383086
1080,51.240908723815565,200,-4.0,N/A,24.695341110229492,-0.5087509,0.19153607
1081,28.380580241330236,200,3.0,N/A,26.047362089157104,-0.6057572,0.25196826
1082,21.658728936044156,200,5.0,N/A,24.282862901687622,-0.59174484,0.23063846
1083,51.461004079238236,200,-5.0,N/A,24.13100266456604,-0.6113119,0.23718733
1084,33.877115127798916,200,-4.0,N/A,24.112683057785034,-0.5759234,0.20919804
1085,9.019639422313869,200,4.0,N/A,24.022504806518555,-0.5628171,0.22414282
1086,53.76041831771054,200,-2.0,N/A,24.083377838134766,-0.5907578,0.2580359
1087,25.247695590756134,200,5.0,N/A,24.095985889434814,-0.56312966,0.20884833
1088,22.00209794909989,200,-3.0,N/A,24.056050062179565,-0.62704194,0.20143789
1089,39.73140308929948,200,2.0,N/A,24.108469009399414,-0.5343275,0.22712165
1090,30.692292959850253,200,12.0,N/A,24.171649932861328,-0.5596943,0.25957203
1091,35.358764996965434,200,-2.0,N/A,24.046149969100952,-0.5780723,0.23280191
1092,5.032967931005543,200,11.000000000001819,N/A,24.135226726531982,-0.58889145,0.24217829
1093,42.599340071464454,200,14.0,N/A,23.949616193771362,-0.4910049,0.23836775
1094,42.00002890960358,200,8.999999999998181,N/A,24.21406102180481,-0.62813437,0.25002465
1095,33.96698598323164,200,5.0,N/A,24.16352391242981,-0.5641218,0.22645923
1096,42.800967999358456,200,-5.0,N/A,24.60317587852478,-0.6371853,0.2494207
1097,31.272372736698266,200,1.0,N/A,24.712651014328003,-0.6259024,0.196439
1098,43.14040680398388,200,4.0,N/A,24.57965087890625,-0.6102759,0.22923966
1099,21.809171183354902,200,5.0,N/A,24.66817593574524,-0.5866706,0.21746121
1100,31.615353221596692,200,0.0,N/A,24.5414879322052,-0.67787105,0.23677757
1101,23.78345090218077,200,-15.0,N/A,24.555021047592163,-0.5489839,0.23252761
1102,48.7227330397798,200,-10.0,N/A,25.42391800880432,-0.50328887,0.2432814
1103,45.52960653799847,200,2.0,N/A,24.597551822662354,-0.58248246,0.22583891
1104,53.40038998639208,200,-5.0,N/A,24.67249083518982,-0.35749173,0.21496731
1105,-14.752227920322946,200,8.999999999998181,N/A,24.52009916305542,-0.59062594,0.2330212
1106,46.93413136045996,200,-7.0,N/A,24.520844221115112,-0.6135175,0.22596397
1107,30.369609540802067,200,-3.0,N/A,24.71697497367859,-0.58566505,0.24054134
1108,20.56126718913595,200,13.0,N/A,25.801790952682495,-0.5043975,0.2641632
1109,25.7319040413595,200,4.0,N/A,24.53853988647461,-0.571835,0.20767537
1110,18.328941144042645,200,17.0,N/A,24.428977966308594,-0.5244917,0.23186034
1111,59.306177519623084,200,-1.0,N/A,24.423305988311768,-0.5609525,0.22317073
1112,41.55595663193663,200,-2.0,N/A,24.57228994369507,-0.52828515,0.23221079
1113,55.73324291385869,200,18.0,N/A,24.499436140060425,-0.5946374,0.2248962
1114,7.8783238215401585,200,8.0,N/A,24.694830894470215,-0.5176087,0.23561014
1115,26.63945447566348,200,6.0,N/A,24.44646906852722,-0.627678,0.23747575
1116,46.886390316827594,200,-3.0,N/A,24.53761315345764,-0.5560472,0.23608807
1117,33.49968028587252,200,2.0,N/A,24.586146116256714,-0.5654156,0.24151143
1118,45.45661238865502,200,16.0,N/A,24.45496106147766,-0.5370755,0.22984485
1119,21.78262278429416,200,23.0,N/A,24.59763503074646,-0.69322866,0.23830861
1120,40.10265520832763,200,11.000000000001819,N/A,24.65565013885498,-0.5862043,0.23196295
1121,37.74456908309711,200,-3.0,N/A,24.583452939987183,-0.60455215,0.21661854
1122,49.8381908359957,200,9.999999999998181,N/A,24.76201891899109,-0.5797452,0.24570465
1123,48.784418710085625,200,0.0,N/A,24.698808670043945,-0.6271831,0.2430343
1124,37.30089693065169,200,15.0,N/A,24.97656226158142,-0.46591154,0.23545238
1125,32.512104795844095,200,11.000000000001819,N/A,24.996928930282593,-0.58599716,0.21673197
1126,39.88215028265275,200,-9.0,N/A,24.67535424232483,-0.63043207,0.23593187
1127,13.471557500121826,200,14.0,N/A,24.831037044525146,-0.5646877,0.21754143
1128,52.28271311122274,200,-1.0,N/A,24.719867944717407,-0.6524929,0.21643874
1129,44.06274872713682,200,1.0,N/A,24.79588294029236,-0.61780965,0.22418728
1130,52.272212940049705,200,3.0,N/A,24.68701434135437,-0.5506093,0.23532438
1131,21.318204514535935,200,12.0,N/A,24.734858989715576,-0.6480878,0.22980098
1132,41.04320192315435,200,1.0,N/A,25.012836933135986,-0.582972,0.23315507
1133,38.891217237085804,200,8.999999999998181,N/A,25.410372018814087,-0.62228876,0.21757397
1134,42.69992449933492,200,7.0,N/A,26.449007987976074,-0.62572455,0.20014344
1135,34.26192553009169,200,-9.0,N/A,24.78640389442444,-0.54082733,0.227871
1136,55.24300298416996,200,-4.0,N/A,24.68670892715454,-0.6715368,0.21835801
1137,12.36968689824067,200,5.0,N/A,25.39464497566223,-0.5627358,0.23318577
1138,28.229629835445007,200,5.0,N/A,24.849111080169678,-0.57767487,0.217973
1139,28.70097930113544,200,1.0,N/A,24.816871881484985,-0.55161285,0.23956129
1140,34.7641656666912,200,2.0,N/A,26.182409048080444,-0.5456687,0.26278037
1141,55.47284289557772,200,5.0,N/A,24.576308965682983,-0.5736882,0.22280072
1142,39.00065806361184,200,-3.0,N/A,25.818125009536743,-0.6564361,0.23042059
1143,51.38688748408191,200,-2.0,N/A,24.650843858718872,-0.5874771,0.20790195
1144,40.4862662328159,200,-2.0,N/A,24.73657536506653,-0.5392749,0.22034042
1145,83.41913323527213,200,17.0,N/A,24.563015937805176,-0.628719,0.22833103
1146,36.13370261631125,200,1.0,N/A,25.145028114318848,-0.5919244,0.25659353
1147,33.19885937875814,200,5.0,N/A,24.59452199935913,-0.5712567,0.23669478
1148,45.61370094277153,200,0.0,N/A,24.613978147506714,-0.506265,0.24329284
1149,27.68733277788902,200,5.0,N/A,25.19334077835083,-0.5170868,0.21781194
1150,38.80998961780863,200,-2.0,N/A,24.637272119522095,-0.677574,0.22239505
1151,19.594641153443618,200,12.0,N/A,24.99458622932434,-0.6244481,0.22255956
1152,53.11518933860869,200,-2.0,N/A,25.059348106384277,-0.51588625,0.22375225
1153,29.078944861815827,200,-6.0,N/A,25.034104824066162,-0.6371521,0.2208842
1154,10.832499598049584,200,6.0,N/A,24.80319094657898,-0.5351449,0.21347517
1155,29.026678389579185,200,-3.0,N/A,24.56611680984497,-0.62387645,0.21785572
1156,34.56782094615719,200,5.0,N/A,24.66190195083618,-0.62228364,0.21184932
1157,38.256413658565776,200,-7.0,N/A,24.643552780151367,-0.5885486,0.22154412
1158,37.59614980876615,200,8.0,N/A,24.974129915237427,-0.6280362,0.21626557
1159,38.934538383376314,200,-8.0,N/A,24.71452498435974,-0.65963,0.22516881
1160,5.361906127923079,200,-11.0,N/A,25.361932039260864,-0.43184242,0.2366113
1161,52.62024977804303,200,-2.0,N/A,24.602505922317505,-0.5140078,0.25710642
1162,47.3986725615007,200,-3.0,N/A,24.79045605659485,-0.6659829,0.2523762
1163,47.71101772857042,200,11.000000000001819,N/A,24.520026922225952,-0.515772,0.23786032
1164,34.68589831431375,200,2.0,N/A,24.70830988883972,-0.577199,0.19863233
1165,36.8377768645466,200,-20.0,N/A,24.638685941696167,-0.6060748,0.21632023
1166,56.20421050501478,200,8.0,N/A,24.640602827072144,-0.651208,0.23421785
1167,44.93085227487438,200,-5.0,N/A,24.72290301322937,-0.5415208,0.238339
1168,38.700274965016774,200,-9.0,N/A,24.658648014068604,-0.6335236,0.21254712
1169,21.065650356607694,200,3.0,N/A,24.855833053588867,-0.6159544,0.24840605
1170,44.3562108623458,200,-6.0,N/A,24.665646076202393,-0.5530384,0.19632177
1171,34.03584190716425,200,-6.0,N/A,24.7601580619812,-0.6459642,0.23237678
1172,46.18343419106796,200,0.0,N/A,24.884593725204468,-0.60665065,0.2059944
1173,26.154039757946947,200,6.0,N/A,24.732539892196655,-0.5746728,0.21685806
1174,49.921894504377335,200,8.0,N/A,25.510600090026855,-0.5663942,0.24287742
1175,41.686780355408175,200,2.0,N/A,24.72205424308777,-0.65326023,0.26917362
1176,55.139806975727026,200,-2.0,N/A,24.692520141601562,-0.59463847,0.21262097
1177,37.677586345671315,200,5.0,N/A,24.831942796707153,-0.5820483,0.23847866
1178,36.69814410789418,200,1.0,N/A,24.624220848083496,-0.56966954,0.23150676
1179,49.52263402397558,200,3.0,N/A,24.712838888168335,-0.71337783,0.2381551
1180,33.04450052357563,200,11.000000000001819,N/A,24.688745975494385,-0.6660362,0.23570448
1181,38.26904576808382,200,-3.0,N/A,24.865772008895874,-0.5543369,0.2524228
1182,36.31504174124985,200,-3.0,N/A,24.79152011871338,-0.62837315,0.22528832
1183,43.31104123561993,200,-1.0,N/A,24.759809970855713,-0.5775573,0.21911958
1184,54.438013292577374,200,8.0,N/A,24.70690393447876,-0.62719893,0.2378223
1185,36.94758406232443,200,9.999999999998181,N/A,24.71551489830017,-0.5370779,0.23413888
1186,36.32575512998159,200,6.0,N/A,24.6409170627594,-0.5932638,0.22216666
1187,33.08119232207364,200,8.0,N/A,24.788742065429688,-0.5809378,0.23671478
1188,35.764426457621546,200,9.999999999998181,N/A,24.700709104537964,-0.5810309,0.24118564
1189,21.029436339597616,200,3.0,N/A,24.776714086532593,-0.53738385,0.21022236
1190,46.97285618280521,200,-3.0,N/A,24.663649082183838,-0.662609,0.21657422
1191,59.01798281199796,200,8.0,N/A,24.60626792907715,-0.62774116,0.23476893
1192,47.5664193824099,200,-14.0,N/A,24.716333150863647,-0.5758982,0.21257569
1193,32.55898419778766,200,6.0,N/A,24.673081159591675,-0.5796531,0.23259965
1194,47.3032116112366,200,15.0,N/A,24.76964020729065,-0.5162088,0.23875608
1195,53.572778475476404,200,-5.0,N/A,24.603909254074097,-0.66638494,0.210448
1196,42.40083722869874,200,9.999999999998181,N/A,24.73199200630188,-0.66409576,0.24469525
1197,36.58310053598843,200,8.0,N/A,24.805004119873047,-0.63867563,0.21550697
1198,51.12270468779911,200,3.0,N/A,24.603893995285034,-0.6276152,0.23176107
1199,69.73969996805201,200,-17.0,N/A,24.85678505897522,-0.6112558,0.22293939
1200,39.053250555173456,200,5.0,N/A,24.672163009643555,-0.58362705,0.23898336
1201,55.88044147282235,200,12.0,N/A,24.63406777381897,-0.6198759,0.25719967
1202,33.23537345692067,200,-8.0,N/A,24.771913051605225,-0.6674697,0.24101321
1203,27.89151345964096,200,7.0,N/A,24.617674112319946,-0.5744399,0.22030205
1204,26.36042191457943,200,7.0,N/A,24.743454933166504,-0.4647472,0.25040716
1205,52.93958601600558,200,-9.0,N/A,24.842642784118652,-0.5152205,0.2220883
1206,5.845041765453396,200,-14.0,N/A,24.73410391807556,-0.6060135,0.24995938
1207,43.38752027964102,200,2.0,N/A,24.752698183059692,-0.6335529,0.25156254
1208,42.51139201319614,200,-6.0,N/A,24.62973189353943,-0.6058696,0.25277755
1209,56.519383364435804,200,-2.0,N/A,24.802151918411255,-0.61118305,0.23246256
1210,26.704831815019425,200,-18.0,N/A,24.72060990333557,-0.6050295,0.22495416
1211,29.201682784532206,200,4.0,N/A,24.839772939682007,-0.65430206,0.21883339
1212,42.83996524935099,200,-3.0,N/A,24.76249122619629,-0.5520087,0.20395958
1213,42.029377523226565,200,3.0,N/A,24.633831024169922,-0.48999223,0.23426047
1214,39.84069002713627,200,0.0,N/A,24.76454997062683,-0.691306,0.2296194
1215,31.09404877439668,200,-1.0,N/A,24.72922396659851,-0.616492,0.2384373
1216,38.087994374765564,200,-3.0,N/A,24.67051911354065,-0.53034186,0.2107653
1217,12.860132791335914,200,0.0,N/A,24.82763385772705,-0.641857,0.22678103
1218,35.18296129994259,200,-2.0,N/A,24.610454082489014,-0.6416097,0.2345154
1219,35.09988252048713,200,2.0,N/A,24.75853681564331,-0.62867403,0.19722465
1220,47.06598886416945,200,-5.0,N/A,24.686214923858643,-0.67622334,0.21379688
1221,44.39794714212363,200,-1.0,N/A,24.651854038238525,-0.6266811,0.26155692
1222,41.468516984522445,200,-3.0,N/A,24.854034900665283,-0.6053451,0.23576717
1223,37.8341344729307,200,2.0,N/A,24.734078884124756,-0.7076531,0.22760019
1224,50.62716003355409,200,3.0,N/A,24.812689065933228,-0.65060794,0.20216662
1225,10.81641966459539,200,4.0,N/A,24.674000024795532,-0.59279317,0.23065165
1226,45.22890783475032,200,1.0,N/A,24.708019018173218,-0.5901929,0.23320651
1227,46.64900594474849,200,8.0,N/A,24.770537853240967,-0.562193,0.23885864
1228,34.38066341666119,200,-6.0,N/A,24.633580923080444,-0.54785836,0.21542281
1229,50.752905968199975,200,-2.0,N/A,24.89168906211853,-0.63060576,0.22966895
1230,51.852119337333946,200,15.0,N/A,24.606961965560913,-0.6579184,0.2594551
1231,22.470089199703413,200,6.0,N/A,24.57093095779419,-0.7220633,0.22725755
1232,38.80101361467751,200,0.0,N/A,24.70967197418213,-0.5817438,0.20997307
1233,36.06850436832334,200,-7.0,N/A,24.675654888153076,-0.5621638,0.22908247
1234,52.275197848257804,200,2.0,N/A,24.800767183303833,-0.49725783,0.23892967
1235,33.81160135594451,200,-3.0,N/A,24.76002597808838,-0.60647964,0.26220155
1236,41.56260336716401,200,-5.0,N/A,24.62185788154602,-0.70199686,0.24571207
1237,40.14936092906375,200,5.0,N/A,24.75372886657715,-0.53206,0.25227976
1238,30.16515575882108,200,3.0,N/A,24.614551067352295,-0.526385,0.231175
1239,49.290322808500505,200,12.0,N/A,24.74923300743103,-0.5179899,0.20763823
1240,58.22108162915512,200,-13.0,N/A,24.632789134979248,-0.6715807,0.19708502
1241,18.953007886325302,200,-5.0,N/A,24.6680588722229,-0.63119245,0.22853675
1242,50.87754936498944,200,2.0,N/A,24.77129030227661,-0.6604781,0.2208915
1243,22.81244857632958,200,14.0,N/A,24.547294855117798,-0.6534664,0.20927241
1244,36.99689995155377,200,1.0,N/A,24.74090600013733,-0.611375,0.23981552
1245,46.9103341957751,200,-6.0,N/A,24.701437950134277,-0.6014677,0.21697283
1246,26.22062725155547,200,-6.0,N/A,24.608787059783936,-0.5566793,0.18145013
1247,40.06159128632466,200,0.0,N/A,25.332078218460083,-0.66184014,0.27827847
1248,11.783953389887735,200,16.0,N/A,24.72695302963257,-0.5146916,0.23270014
1249,25.0556926624786,200,6.0,N/A,24.773568868637085,-0.6503895,0.23197383
1250,10.941615712130188,200,7.0,N/A,24.63376021385193,-0.58360684,0.22560027
1251,27.92917444077283,200,5.0,N/A,24.66047692298889,-0.6033149,0.24918918
1252,43.50452291926717,200,0.0,N/A,24.726454973220825,-0.57288647,0.22604254
1253,26.22648540002065,200,-13.0,N/A,24.796679735183716,-0.6151622,0.23934835
1254,41.12987729015404,200,0.0,N/A,24.731750011444092,-0.566645,0.20541975
1255,49.458859801352055,200,2.0,N/A,24.60609483718872,-0.6214014,0.23157507
1256,24.116054798057583,200,0.0,N/A,24.67339324951172,-0.6440631,0.24860814
1257,20.046915656621806,200,-14.0,N/A,24.797036170959473,-0.6342329,0.24627945
1258,28.948496258963505,200,-5.0,N/A,24.582931756973267,-0.592537,0.23387219
1259,24.789457142387636,200,-9.0,N/A,24.782188892364502,-0.6658699,0.21649349
1260,42.095498924741136,200,11.000000000001819,N/A,24.644216060638428,-0.5659906,0.2250331
1261,43.2669360366329,200,2.0,N/A,24.711750984191895,-0.7265737,0.24055824
1262,44.51280524970375,200,-5.0,N/A,24.824957132339478,-0.71932137,0.21624708
1263,47.295954093858946,200,3.0,N/A,24.652101039886475,-0.52828604,0.27177155
1264,37.62117980922478,200,8.0,N/A,24.76801824569702,-0.5109244,0.23095013
1265,24.41020488867336,200,12.0,N/A,24.657049894332886,-0.5447678,0.22710767
1266,35.62191760702332,200,-9.0,N/A,24.74263310432434,-0.5680542,0.23399219
1267,34.82934225115066,200,-1.0,N/A,24.784577131271362,-0.5564188,0.26260716
1268,30.50748244970864,200,-18.0,N/A,24.640729188919067,-0.6836124,0.23190743
1269,30.87539952266151,200,-4.0,N/A,24.900212049484253,-0.67542094,0.26767516
1270,43.011736836535015,200,2.0,N/A,24.682885885238647,-0.59373593,0.22999945
1271,22.176861268984783,200,-14.0,N/A,24.66946268081665,-0.63269234,0.19895159
1272,48.385485659686324,200,2.0,N/A,24.815946102142334,-0.60575914,0.20140603
1273,29.709160420865796,200,2.0,N/A,24.63490605354309,-0.62168413,0.23037985
1274,35.86090963405716,200,0.0,N/A,24.812158823013306,-0.5506707,0.22326362
1275,39.571988383497605,200,5.0,N/A,24.606295108795166,-0.623543,0.22849204
1276,40.903598456481134,200,1.0,N/A,24.61543869972229,-0.63073546,0.24024886
1277,35.92496187315456,200,17.0,N/A,24.735871076583862,-0.6684893,0.25134826
1278,39.85045539653761,200,-2.0,N/A,24.81955099105835,-0.61045784,0.22064194
1279,-16.003764502648032,200,5.0,N/A,24.973156929016113,-0.63453835,0.21288356
1280,47.7928524999983,200,2.0,N/A,24.59312605857849,-0.69343626,0.26217976
1281,13.410756140942881,200,-9.0,N/A,24.791930198669434,-0.6488284,0.2464931
1282,26.413988631391533,200,-15.0,N/A,24.838859796524048,-0.6207318,0.24129507
1283,34.6066069319417,200,2.0,N/A,24.684540033340454,-0.59723544,0.22492284
1284,37.88844023024533,200,-5.0,N/A,24.77672004699707,-0.6451222,0.23351756
1285,52.054540028481505,200,4.0,N/A,24.796618938446045,-0.63715875,0.22441837
1286,45.48810841025723,200,-4.0,N/A,24.69183897972107,-0.6075561,0.24303685
1287,-5.782902397793099,200,9.999999999998181,N/A,24.81168484687805,-0.607965,0.2211661
1288,6.918312531309143,200,-16.0,N/A,24.719595193862915,-0.5302057,0.22892058
1289,51.218811652563744,200,-1.0,N/A,25.062240839004517,-0.70170337,0.22598022
1290,32.29679457129626,200,-15.0,N/A,24.6738338470459,-0.6139599,0.21578962
1291,25.95850548739297,200,0.0,N/A,24.69598913192749,-0.604924,0.2531886
1292,31.519016717322476,200,5.0,N/A,24.722297191619873,-0.6278759,0.24724293
1293,45.714995644844905,200,7.0,N/A,24.677041053771973,-0.5684922,0.24058637
1294,36.11038846350527,200,4.0,N/A,24.978148937225342,-0.5993509,0.23528323
1295,36.143574638682765,200,-4.0,N/A,24.66021728515625,-0.6303516,0.24151549
1296,36.037764040241676,200,-1.0,N/A,24.849425315856934,-0.6417573,0.22765188
1297,34.05885052615772,200,-8.0,N/A,24.801944971084595,-0.6318315,0.23549947
1298,46.53908592855434,200,-3.0,N/A,24.50916290283203,-0.5294882,0.25008196
1299,30.881420744962696,200,5.0,N/A,24.50924324989319,-0.6275905,0.24024482
1300,44.6686345151615,200,8.0,N/A,24.36711311340332,-0.6351234,0.2353961
1301,12.337910329846908,200,-16.0,N/A,24.354620933532715,-0.5998202,0.26801363
1302,5.895010748775961,200,21.0,N/A,24.681164026260376,-0.60671705,0.25599915
1303,39.206134763675,200,-10.0,N/A,24.980579614639282,-0.6504795,0.22109532
1304,15.597772269338774,200,13.0,N/A,24.408721208572388,-0.6193543,0.23213431
1305,45.99160306706979,200,-9.0,N/A,24.258687019348145,-0.4828482,0.24809164
1306,40.07466880185204,200,3.0,N/A,24.30783200263977,-0.6693546,0.22539267
1307,37.1009357709007,200,-9.0,N/A,24.431917905807495,-0.6264004,0.24052262
1308,23.615558306966346,200,-12.0,N/A,24.401580095291138,-0.58391976,0.2540034
1309,43.28183559100745,200,-13.0,N/A,24.43923306465149,-0.74639285,0.24300951
1310,26.883207758163138,200,2.0,N/A,24.334527015686035,-0.67401296,0.27200252
1311,58.1691571564038,200,-17.0,N/A,24.387078046798706,-0.537652,0.22298642
